id	email	ssid	bssid	level	frequency	latitude	longitude	timestamp
23147	user54	Freebox-4A2AF1	f4:ca:e5:dd:93:58	-87	2427	46.24778686225894	6.020469721002224	2015-04-05 19:38:33
23148	user54	FreeWifi_secure	f4:ca:e5:dd:93:5a	-88	2427	46.247743470048896	6.020351803227256	2015-04-05 19:38:43
23149	user54	FreeWifi	14:0c:76:7e:d7:25	-76	2462	46.247779560768564	6.020470169569622	2015-04-05 19:38:55
23150	user54	FreeWifi_secure	14:0c:76:7e:d7:26	-77	2462	46.24775772386107	6.0204219075443755	2015-04-05 19:38:55
23151	user54	Livebox-29EC	2c:39:96:2e:29:ec	-80	2412	46.24786180189542	6.020465153545622	2015-04-05 19:38:56
23152	user54	FreeWifi_secure	00:24:d4:d9:df:ae	-74	2462	46.24769775543827	6.020450030511117	2015-04-05 19:38:56
23153	user54	CINDIM	00:24:d4:d9:df:ac	-74	2462	46.24772972291231	6.020496670405389	2015-04-05 19:38:57
23154	user54	FreeWifi	00:24:d4:d9:df:ad	-79	2462	46.24770443858361	6.020398789422312	2015-04-05 19:38:58
23155	user54	Freebox-4A2AF1	f4:ca:e5:dd:93:58	-81	2427	46.24778686225894	6.020469721002224	2015-04-05 19:38:58
23156	user54	FreeWifi_secure	f4:ca:e5:dd:93:5a	-81	2427	46.247743470048896	6.020351803227256	2015-04-05 19:38:59
23157	user54	NEUF_8994	00:17:33:78:89:98	-83	2412	46.24775598156255	6.020540822166283	2015-04-05 19:38:59
23158	user54	SFR WiFi Mobile	72:17:33:78:89:9b	-85	2412	46.24778928049982	6.020324955158077	2015-04-05 19:39:00
23159	user54	FreeWifi	f4:ca:e5:dd:93:59	-82	2427	46.247719493158186	6.020450980395033	2015-04-05 19:39:01
23160	user54	SFR WiFi FON	72:17:33:78:89:99	-84	2412	46.24774952964068	6.020310508225969	2015-04-05 19:39:01
23161	user54	Livebox-E8EC	f8:df:a8:cf:e8:ec	-89	2412	46.247734224713895	6.020356723039265	2015-04-05 19:50:27
23162	user54	FB_GAUTHIER	14:0c:76:b1:99:5c	-92	2472	46.247764907531064	6.020418623126662	2015-04-05 19:50:28
23163	user54	freebox_lore	f4:ca:e5:87:e4:b4	-90	2462	46.247815820425075	6.020403935208735	2015-04-05 19:50:29
23164	user54	FreeWifi_secure	00:07:cb:01:36:56	-91	2472	46.24780837895488	6.020332211708442	2015-04-05 19:50:29
23165	user54	Freebox-A7E84A	00:07:cb:01:36:54	-91	2472	46.24783880751349	6.02042556653085	2015-04-05 19:50:31
23166	user54	orange	52:33:8e:eb:3e:ec	-91	2437	46.2478378960357	6.020469865772098	2015-04-05 19:50:31
23167	user54	FreeWifi	00:07:cb:01:36:55	-91	2472	46.24782458211245	6.020519377616191	2015-04-05 19:50:32
23168	user54	FREEBOX_MARCANTOINE	14:0c:76:7f:c4:ea	-90	2437	46.24342703645471	6.026817244386266	2015-04-05 19:50:35
23169	user54	FREEBOX_MAMTA_35	f4:ca:e5:98:1a:d8	-91	2412	46.247612941158145	6.021178706853309	2015-04-05 19:50:39
23170	user54	Livebox-7AE4	18:62:2c:80:7a:e4	-95	2412	46.24765046133772	6.021197276502611	2015-04-05 19:50:43
23171	user54	QuintoFamily	4c:09:b4:0b:e7:28	-97	2412	46.24766235028125	6.021253724038439	2015-04-05 19:50:45
23172	user54	FreeWifi	f4:ca:e5:98:1a:d9	-94	2412	46.247614901901365	6.021234955674058	2015-04-05 19:50:46
23173	user54	FREEBOX_SHANT_3R	f4:ca:e5:96:a4:74	-79	2432	46.247682380184926	6.021305318010191	2015-04-05 19:50:47
23174	user54	FreeWifi_secure	f4:ca:e5:96:a4:76	-79	2432	46.24757837376896	6.021170707604997	2015-04-05 19:50:49
23175	user54	FreeWifi	f4:ca:e5:96:a4:75	-79	2432	46.247729816907054	6.021175487108463	2015-04-05 19:50:50
23176	user54	FreeWifi	14:0c:76:33:f1:f9	-84	2462	46.247616479148675	6.021147328437312	2015-04-05 19:50:51
23177	user54	FreeWifi_secure	14:0c:76:33:f1:fa	-81	2462	46.247641513376436	6.021226978946904	2015-04-05 19:50:52
23178	user54	FreeWifi_secure	f4:ca:e5:b7:1e:8a	-94	2412	46.24776243565509	6.0212429189691345	2015-04-05 19:50:53
23179	user54	Halimaabou	14:0c:76:33:f1:f8	-84	2462	46.24771062758659	6.0213388044322125	2015-04-05 19:50:53
23180	user54	Freebox-1550	f4:ca:e5:b7:1e:88	-86	2412	46.247711632520854	6.0211336571276854	2015-04-05 19:50:54
23181	user54	NEUF_56C0	00:17:33:a0:56:c4	-88	2462	46.247670514157036	6.0212774582025865	2015-04-05 19:50:55
23182	user54	SFR WiFi Mobile	6a:17:33:a0:56:c7	-93	2462	46.24773733769397	6.021140609294429	2015-04-05 19:50:56
23183	user54	FreeWifi	f4:ca:e5:b7:1e:89	-87	2412	46.24771164792895	6.021378134540704	2015-04-05 19:50:57
23184	user54	SFR WiFi FON	6a:17:33:a0:56:c5	-87	2462	46.24773487842747	6.021274335733498	2015-04-05 19:50:57
23185	user54	FreeWifi	00:24:d4:57:01:c1	-90	2447	46.247757202552435	6.02123883248456	2015-04-05 19:50:58
23186	user54	SEC_LinkShare_4f63dc	a0:0b:ba:8a:52:4b	-85	2437	46.24757243323224	6.0211686479972295	2015-04-05 19:50:59
23187	user54	FreeWifi_secure	f4:ca:e5:e8:c3:8e	-89	2462	46.24761518313707	6.021301343770471	2015-04-05 19:51:00
23188	user54	Natasha	18:62:2c:85:13:20	-89	2462	46.2476118991692	6.021178174614932	2015-04-05 19:51:00
23189	user54	BBoxgear	20:e5:2a:1f:a0:fe	-91	2412	46.247546906332964	6.0212076447422405	2015-04-05 19:51:01
23190	user54	Livebox-6009	40:5a:9b:8d:60:09	-92	2412	46.24761799440924	6.021256414559571	2015-04-05 19:51:02
23191	user54	CHANDANA	7c:03:d8:a9:b6:a4	-96	2412	46.24764165734509	6.021219401342819	2015-04-05 19:51:03
23192	user54	FreeWifi	14:0c:76:ec:10:c9	-87	2462	46.24755385972571	6.021102747026324	2015-04-05 19:51:06
23193	user54	Halimaabou	14:0c:76:33:f1:f8	-79	2462	46.24771062758659	6.0213388044322125	2015-04-05 19:51:09
23194	user54	FreeWifi_secure	14:0c:76:fd:ce:1e	-87	2462	46.24758271447605	6.021632242850249	2015-04-05 19:51:10
23195	user54	Freebox-6472A9	14:0c:76:fd:ce:1c	-88	2462	46.2475136503796	6.021807245382041	2015-04-05 19:51:11
23196	user54	QuintoFamily	4c:09:b4:0b:e7:28	-94	2412	46.247541513402346	6.021641477620695	2015-04-05 19:51:15
23197	user54	SFR WiFi Mobile	6a:25:15:b1:d6:13	-95	2437	46.24745654449269	6.021670656446446	2015-04-05 19:51:16
23198	user54	SFR WiFi Mobile	aa:7e:cb:b7:5d:57	-97	2437	46.24759646423945	6.021663033080714	2015-04-05 19:51:17
23199	user54	NEUF_D60C	00:25:15:b1:d6:10	-99	2437	46.24751849696465	6.021617723227261	2015-04-05 19:51:17
23200	user54	FreeWifi	14:0c:76:fd:ce:1d	-88	2462	46.24747127821598	6.021752755304036	2015-04-05 19:51:18
23201	user54	SFR WiFi FON	aa:7e:cb:b7:5d:55	-95	2437	46.24753204326711	6.021839170506985	2015-04-05 19:51:19
23202	user54	SFR WiFi Public	6a:25:15:b1:d6:11	-95	2437	46.24756448434732	6.02162948091369	2015-04-05 19:51:20
23203	user54	orange	42:09:b4:0b:e7:28	-95	2412	46.2475435187332	6.02168695399019	2015-04-05 19:51:20
23204	user54	FreeWifi_secure	14:0c:76:33:f1:fa	-88	2462	46.247490816423436	6.021487393869542	2015-04-05 19:51:22
23205	user54	Halimaabou	14:0c:76:33:f1:f8	-74	2462	46.24740617025759	6.021462225398143	2015-04-05 19:51:22
23206	user54	FreeWifi_secure	14:0c:76:ec:10:ca	-85	2462	46.24723439604688	6.021303721183114	2015-04-05 19:51:24
23207	user54	Freebox-4A0795	00:24:d4:57:01:c0	-87	2447	46.24713770606705	6.021231848743835	2015-04-05 19:51:25
23208	user54	Livebox-7b6e	00:15:56:44:a4:fd	-89	2437	46.247199845950846	6.021299159841793	2015-04-05 19:51:25
23209	user54	FreeWifi	f4:ca:e5:b7:1e:89	-93	2412	46.24718163190206	6.02136161324672	2015-04-05 19:51:36
23210	user54	orange	06:15:56:44:a4:fd	-87	2437	46.24711655353826	6.021183143205341	2015-04-05 19:51:37
23211	user54	Livebox-9430	00:19:70:54:46:b0	-87	2437	46.24688611671684	6.020739346767224	2015-04-05 19:51:38
23212	user54	FreeWifi_secure	f4:ca:e5:e8:c3:8e	-88	2462	46.24696596279334	6.020850925007864	2015-04-05 19:51:39
23213	user54	freebox_alexg	f4:ca:e5:b4:07:bc	-93	2462	46.246953372735234	6.020864477161377	2015-04-05 19:51:39
23214	user54	FreeWifi_secure	f4:ca:e5:b4:07:be	-93	2462	46.246892418357284	6.020859208169627	2015-04-05 19:51:40
23215	user54	Livebox-5bc4	00:19:70:65:38:69	-94	2437	46.24699839015836	6.020868296312719	2015-04-05 19:51:42
23216	user54	Livebox-d89a	00:19:70:5d:11:98	-95	2437	46.24692501292987	6.020861422527928	2015-04-05 19:51:42
23217	user54	TNCAP318CD9	30:91:8f:31:8c:d9	-99	2462	46.24695644975924	6.020919705609299	2015-04-05 19:51:43
23218	user54	freebox_BJMPIN	00:07:cb:08:56:f4	-99	2462	46.246896009474085	6.020790836490027	2015-04-05 19:51:44
23219	user54	FreeWifi	f4:ca:e5:84:c4:1d	-90	2432	46.24702268299614	6.020730450444874	2015-04-05 19:51:45
23220	user54	FreeWifi	14:0c:76:30:4f:f3	-95	2462	46.2469041036994	6.020762111209052	2015-04-05 19:51:46
23221	user54	FREEBOX_PHILIPPE_5M	f4:ca:e5:f1:83:f8	-92	2437	46.246374586140924	6.0197232999913215	2015-04-05 19:51:47
23222	user54	FreeWifi	f4:ca:e5:f1:83:f9	-92	2437	46.24629369501048	6.019779700118684	2015-04-05 19:51:48
23223	user54	capdg	0a:09:05:db:71:64	-87	2462	46.24518637551436	6.020546130140584	2015-04-05 19:51:48
23224	user54	FreeWifi	0a:09:05:db:71:66	-89	2462	46.2452961011196	6.0204814470641015	2015-04-05 19:51:49
23225	user54	FreeWifi_secure	14:0c:76:7f:b0:b5	-77	2462	46.24391615671572	6.021538415685725	2015-04-05 19:51:50
23226	user54	Stgenispouilly	14:0c:76:7f:b0:b3	-84	2462	46.24396313994241	6.021405491075548	2015-04-05 19:51:51
23227	user54	Livebox-6BEE	4c:ac:0a:54:6b:ee	-85	2437	46.24392226249122	6.021366557687265	2015-04-05 19:51:51
23228	user54	Livebox-06A8	18:1e:78:3d:06:a8	-87	2462	46.2438855075304	6.021430077996989	2015-04-05 19:51:52
23229	user54	Freebox-707DF0	00:24:d4:70:7d:f1	-91	2412	46.243900522261946	6.021477993837599	2015-04-05 19:51:52
23230	user54	Hertz	00:17:33:e0:b8:10	-93	2462	46.243986316918914	6.021465998990081	2015-04-05 19:51:53
23231	user54	FreeWifi	14:0c:76:7f:b0:b4	-76	2462	46.243927094168676	6.021453955790284	2015-04-05 19:51:54
23232	user54	FreeWifi	f4:ca:e5:d4:41:7d	-87	2462	46.24388010321111	6.021383153436461	2015-04-05 19:51:54
23233	user54	Bouygues Telecom Wi-Fi	c0:ac:54:1a:5a:c1	-89	2422	46.24394495068556	6.021365375060154	2015-04-05 19:51:55
23234	user54	Bbox-F8BA50AD	c0:ac:54:1a:5a:c0	-90	2422	46.24390854329841	6.021354342426454	2015-04-05 19:51:56
23235	user54	Apple Network 6bd823	00:1e:52:6b:d8:23	-93	2437	46.24390832301196	6.021433764716426	2015-04-05 19:51:57
23236	user54	FreeWifi_secure	0e:76:6b:29:10:4b	-65	2462	46.24334008691363	6.020612194325087	2015-04-05 19:51:58
23237	user54	freebox_monamel82	0e:76:6b:29:10:48	-66	2462	46.24341266140258	6.020649889033535	2015-04-05 19:51:59
23238	user54	FreeWifi_secure	1a:73:ba:b9:07:d7	-67	2462	46.243340681600216	6.020474937105963	2015-04-05 19:51:59
23239	user54	freebox_Anty	1a:73:ba:b9:07:d4	-69	2462	46.24342447776545	6.020552451624007	2015-04-05 19:52:00
23240	user54	Livebox-6FF2	38:46:08:a7:6f:f2	-73	2412	46.2434195613422	6.020527626320254	2015-04-05 19:52:01
23241	user54	WIFFI BEBELL	00:25:15:d5:f7:dc	-75	2412	46.24330239981366	6.020499224007015	2015-04-05 19:52:03
23242	user54	ikrafa1rdl	f4:ca:e5:ac:b5:e4	-79	2437	46.24335206185097	6.020535384916768	2015-04-05 19:52:05
23243	user54	FreeWifi_secure	f4:ca:e5:ac:b5:e6	-80	2437	46.24330102250294	6.020561064718159	2015-04-05 19:52:07
23244	user54	FreeWifi_secure	0a:e8:74:1e:04:43	-82	2437	46.24336546095063	6.020490981171887	2015-04-05 19:52:08
23245	user54	Livebox-fce4	00:1d:6a:52:a6:a6	-86	2437	46.243430831093676	6.020604771032581	2015-04-05 19:52:11
23246	user54	Freebox-445F9E	f4:ca:e5:e1:7a:dc	-89	2432	46.243282825782245	6.02065325871366	2015-04-05 19:52:12
23247	user54	Bbox-5016EA	00:1f:9f:e8:73:51	-90	2412	46.2433344889013	6.02046833881636	2015-04-05 19:52:12
23248	user54	trollsikkerhetstjenesten	00:18:39:a1:67:26	-93	2422	46.24343373717059	6.020624419190641	2015-04-05 19:52:13
23249	user54	FREEBOX_PABLO_GB	0a:e8:74:1e:04:40	-81	2437	46.243349556614454	6.020634473179159	2015-04-05 19:52:13
23250	user54	FreeWifi	0e:76:6b:29:10:4a	-65	2462	46.24338217317159	6.02065393212806	2015-04-05 19:52:14
23251	user54	FreeWifi	1a:73:ba:b9:07:d6	-67	2462	46.2433934463453	6.020558721305288	2015-04-05 19:52:15
23252	user54	SFR WiFi FON	b2:25:15:d5:f7:dd	-73	2412	46.243319466578086	6.020649797223957	2015-04-05 19:52:16
23253	user54	FreeWifi	f4:ca:e5:ac:b5:e5	-77	2437	46.2433403824303	6.020596410552646	2015-04-05 19:52:17
23254	user54	FreeWifi	0a:e8:74:1e:04:42	-80	2437	46.24330169837306	6.0205424474519855	2015-04-05 19:52:17
23255	user54	FreeWifi	14:0c:76:77:95:85	-93	2422	46.24330384166328	6.020492270600976	2015-04-05 19:52:18
23256	user54	SFR WiFi Mobile	aa:a1:d7:73:1f:1b	-95	2462	46.2423248729562	6.019186420791437	2015-04-05 19:52:18
23257	user54	NEUF_1F14	e0:a1:d7:73:1f:18	-97	2462	46.24237332260539	6.019189739690226	2015-04-05 19:52:19
23258	user54	SFR WiFi FON	aa:a1:d7:73:1f:19	-95	2462	46.242433216905425	6.019132073782668	2015-04-05 19:52:19
23259	user54	Livebox-0325	5c:33:8e:be:5c:45	-95	2437	46.2420616876147	6.0184076894889245	2015-04-05 19:52:20
23260	user54	Livebox-C654	68:15:90:27:c6:54	-96	2462	46.24201859269044	6.018578451354568	2015-04-05 19:52:21
23261	user54	FreeWifi_secure	00:24:d4:e7:bd:2a	-97	2437	46.242101850018784	6.018353328314136	2015-04-05 19:52:22
23262	user54	FreeWifi_secure	f4:ca:e5:ef:05:7e	-99	2442	46.24196384445465	6.01838500949915	2015-04-05 19:52:22
23263	user54	FreeWifi	f4:ca:e5:ef:05:7d	-94	2442	46.24199692278296	6.018326171469579	2015-04-05 19:52:23
23264	user54	orange	06:19:70:3e:2d:55	-97	2437	46.24200954075189	6.018355617301106	2015-04-05 19:52:23
23265	user54	orange	52:33:8e:be:5c:45	-97	2437	46.24199486835995	6.018500239099675	2015-04-05 19:52:24
23266	user54	SFR_47C8	24:95:04:00:47:cc	-94	2452	46.24162452614895	6.017830818895785	2015-04-05 19:54:00
23267	user54	SFR WiFi FON	aa:95:04:00:47:cd	-95	2452	46.2416549880232	6.017786848535595	2015-04-05 19:54:00
23268	user54	Freebox-062B83	68:a3:78:06:2b:84	-85	2472	46.24128086852813	6.0173128886137315	2015-04-05 19:54:01
23269	user54	homenet_extended	44:94:fc:8c:84:79	-93	2412	46.24125482200825	6.017153402769972	2015-04-05 19:54:03
23270	user54	Livebox-617a	5c:33:8e:24:70:7a	-87	2437	46.24100902884049	6.016591439083671	2015-04-05 19:54:05
23271	user54	Muon	10:6f:3f:0c:01:78	-93	2412	46.240411547240925	6.015897713468336	2015-04-05 19:54:06
23272	user54	Livebox-64bd	d8:50:e6:58:8c:00	-83	2437	46.24050086291655	6.015830148590432	2015-04-05 19:54:07
23273	user54	Livebox-8588	00:19:70:4f:3a:ac	-85	2412	46.24039073089706	6.015912684795013	2015-04-05 19:54:08
23274	user54	FreeWifi_secure	7a:5b:9e:49:62:1f	-86	2462	46.240403335283666	6.0159339631823805	2015-04-05 19:54:08
23275	user54	FreeWifi_secure	f4:ca:e5:9e:8f:4e	-87	2462	46.24047379525895	6.015789949503987	2015-04-05 19:54:09
23276	user54	freebox_Soleil	f4:ca:e5:9e:8f:4c	-89	2462	46.24041658962847	6.015844466221316	2015-04-05 19:54:09
23277	user54	freebox_DOPNMI	7a:5b:9e:49:62:1c	-89	2462	46.240388016537004	6.015888567677304	2015-04-05 19:54:10
23278	user54	FreeWifi_secure	14:0c:76:77:70:79	-91	2452	46.240410067077704	6.015865845829536	2015-04-05 19:54:10
23279	user54	Livebox-9390	00:19:70:4c:5e:04	-95	2437	46.24047256174379	6.015874511858273	2015-04-05 19:54:11
23280	user54	FreeWifi	7a:5b:9e:49:62:1e	-87	2462	46.24053853927608	6.015805132120778	2015-04-05 19:54:12
23281	user54	FreeWifi	00:24:d4:9d:9e:8d	-97	2462	46.240388072055644	6.015786620771131	2015-04-05 19:54:12
23282	user54	orange	42:ac:0a:46:8b:74	-95	2412	46.240396333472034	6.015932057513735	2015-04-05 19:54:14
23283	user54	MAFEFREE	00:24:d4:9d:9e:8c	-93	2462	46.24005809564375	6.015128070060352	2015-04-05 19:54:15
23284	user54	Livebox-9c86	00:19:70:37:82:b8	-97	2462	46.239961085044186	6.015110408630812	2015-04-05 19:54:20
23285	user54	mountain	00:3a:98:33:02:20	-88	2412	46.23854467341459	6.012865994430002	2015-04-05 19:54:20
23286	user54	hills	00:3a:98:33:02:21	-88	2412	46.238066408220654	6.011941497035952	2015-04-05 19:54:21
23287	user54	ADAGIO_St_Genis	44:31:92:a6:9a:70	-96	2472	46.23678590972112	6.009780015464795	2015-04-05 19:54:21
23288	user54	ADAGIO_St_Genis	44:31:92:a4:4d:90	-86	2412	46.236749481839226	6.009753880567148	2015-04-05 19:54:22
23289	user54	BusinessPark	d4:8c:b5:68:97:b1	-93	2437	46.23684143291767	6.009734230079278	2015-04-05 19:54:23
23290	user54	BusinessPark	d4:8c:b5:68:71:3f	-93	2437	46.23679854603809	6.009814663012141	2015-04-05 19:54:25
23291	user54	ADAGIO_St_Genis	44:31:92:a6:9a:50	-95	2412	46.23671417379656	6.00975080914724	2015-04-05 19:54:25
23292	user54	ADAGIO_St_Genis	44:31:92:a6:95:70	-99	2472	46.236314954977196	6.009050407844842	2015-04-05 19:54:26
23293	user54	ADAGIO_St_Genis	44:31:92:a6:90:f0	-100	2472	46.23637548651956	6.008997213522597	2015-04-05 19:54:27
23294	user54	Livebox-30F8	f0:82:61:ca:30:f8	-94	2412	46.23375155818444	6.003999863614056	2015-04-05 19:54:27
23295	user54	Wifi_public_MigrosFR	00:1c:0e:27:a6:62	-88	2412	46.229567890142555	5.995432594275142	2015-04-05 19:54:28
23296	user54	frssidgold	00:1c:0e:27:a6:60	-90	2412	46.22956180835929	5.995492948272569	2015-04-05 19:54:28
23297	user54	frmigwlpriv	00:1c:0e:27:a6:61	-90	2412	46.22953480501804	5.99544205854103	2015-04-05 19:54:29
23298	user54	MFR_PSS	00:1c:0e:27:a6:63	-91	2412	46.229501757135985	5.995495159633052	2015-04-05 19:54:31
23299	user54	frmigwlpriv	00:1c:0e:27:da:21	-92	2412	46.22957166446503	5.99558554754529	2015-04-05 19:54:33
23300	user54	MFR_PSS	00:1c:0e:24:8c:63	-92	2452	46.22950911898052	5.995566668785671	2015-04-05 19:54:36
23301	user54	WLAN_CORP	00:1c:0e:27:a6:65	-93	2412	46.22952691637835	5.99558164860145	2015-04-05 19:54:39
23302	user54	Wifi_public_MigrosFR	00:1c:0e:24:8c:62	-93	2452	46.22958508016435	5.995486438749703	2015-04-05 19:54:41
23303	user54	WLAN_CORP	00:1c:0e:27:da:25	-94	2412	46.229487238646314	5.995450802069585	2015-04-05 19:54:44
23304	user54	Wifi_public_MigrosFR	00:1c:0e:27:da:22	-94	2412	46.229543152142895	5.995620510528437	2015-04-05 19:54:46
23305	user54	frssidvoip	00:1c:0e:24:8c:64	-94	2452	46.229500333668994	5.99567148883433	2015-04-05 19:54:47
23306	user54	WLAN_CORP	00:1c:0e:24:8c:65	-94	2452	46.22953155155792	5.995590037730124	2015-04-05 19:54:47
23307	user54	frssidvoip	00:1c:0e:27:a6:64	-96	2412	46.229595047064706	5.995470083394317	2015-04-05 19:54:48
23308	user54	frmigwlpriv	00:1c:0e:24:8c:61	-97	2452	46.22950238434351	5.995625529266901	2015-04-05 19:54:49
23309	user54	GROUPEADEO	18:9c:5d:83:fa:10	-74	2462	46.22946670768222	5.991340106685011	2015-04-05 19:54:49
23310	user54	LMFMAGRRP	18:9c:5d:83:fa:18	-75	2462	46.22948083979458	5.991225228353464	2015-04-05 19:54:50
23311	user54	LMFRMOBILE	18:9c:5d:83:fa:17	-77	2462	46.22940561636181	5.991227661062162	2015-04-05 19:54:50
23312	user54	GROUPEADEO	c0:7b:bc:23:7d:50	-86	2437	46.22941943579133	5.991131053104915	2015-04-05 19:54:51
23313	user54	LMFRMOBILE	c0:7b:bc:23:7d:57	-86	2437	46.22945607745778	5.991243053501435	2015-04-05 19:54:52
23314	user54	LMFMAGRRP	c0:7b:bc:23:7d:58	-86	2437	46.22934771448453	5.991237185839529	2015-04-05 19:54:52
23315	user54	HOTSPOT_LeroyMerlin	18:9c:5d:83:fa:16	-75	2462	46.2293625741639	5.991228927220879	2015-04-05 19:54:53
23316	user54	HOTSPOT_LeroyMerlin	c0:7b:bc:23:7d:56	-86	2437	46.22948887695523	5.991234480752336	2015-04-05 19:54:53
23317	user54	Livebox-868e	00:19:70:ab:29:ac	-83	2462	46.232580865693286	5.978811921548641	2015-04-05 19:54:54
23318	user54	orange	06:19:70:ab:29:ac	-86	2462	46.2324631492404	5.978616021455958	2015-04-05 19:54:55
23319	user54	FreeWifi	f4:ca:e5:8e:69:3d	-93	2462	46.232586214866	5.978667863288446	2015-04-05 19:54:59
23320	user54	Livebox-16A8	4c:ac:0a:09:16:a8	-87	2462	46.23308964247007	5.977484177721052	2015-04-05 19:54:59
23321	user54	Livebox-bb60	00:19:70:8b:e6:06	-88	2437	46.23320291622239	5.977493266431637	2015-04-05 19:55:00
23322	user54	Livebox-5d51	00:16:41:a5:41:33	-87	2457	46.233088795975085	5.977447410671799	2015-04-05 19:55:00
23323	user54	orange	06:19:70:8b:e6:06	-88	2437	46.233120357803166	5.977649989739183	2015-04-05 19:55:01
23324	user54	orange	42:ac:0a:09:16:a8	-89	2462	46.23317903449163	5.977445277399995	2015-04-05 19:55:02
23325	user54	NEUF_C960	00:25:15:a1:c9:64	-89	2462	46.22754669149664	5.971127790906493	2015-04-05 19:55:02
23326	user54	SFR WiFi Mobile	b2:25:15:a1:c9:67	-90	2462	46.227577394167156	5.970980805081431	2015-04-05 19:55:03
23327	user54	SFR WiFi Public	b2:25:15:a1:c9:65	-90	2462	46.22750395453868	5.971151544129639	2015-04-05 19:55:03
23328	user54	Livebox-a74c	00:19:70:44:68:c9	-51	2462	46.2278850007396	5.9695872927777875	2015-04-05 19:55:04
23329	user54	Freebox-Mauro	00:24:d4:cf:7d:d4	-96	2412	46.227727065114365	5.969515198227952	2015-04-05 19:55:05
23330	user54	FreeWifi_secure	00:24:d4:cf:7d:d6	-96	2412	46.22783354869786	5.9694924751721885	2015-04-05 19:55:06
23331	user54	FreeWifi	00:24:d4:cf:7d:d5	-97	2412	46.227768669495916	5.969504731461887	2015-04-05 19:55:07
23332	user54	Livebox-a74c	00:19:70:44:68:c9	-52	2462	46.2278850007396	5.9695872927777875	2015-04-05 19:55:44
23333	user54	Freebox-Mauro	00:24:d4:cf:7d:d4	-94	2412	46.227727065114365	5.969515198227952	2015-04-05 19:55:45
23334	user54	FreeWifi_secure	00:24:d4:cf:7d:d6	-95	2412	46.22783354869786	5.9694924751721885	2015-04-05 19:55:47
23335	user54	FreeWifi_secure	00:24:d4:cf:7d:d6	-87	2412	46.22783354869786	5.9694924751721885	2015-04-05 19:55:54
23336	user54	FreeWifi	00:24:d4:cf:7d:d5	-86	2412	46.227768669495916	5.969504731461887	2015-04-05 19:55:55
23337	user54	BrownStripes1	70:73:cb:bd:7b:3b	-91	2412	46.22830745093628	5.969709571414804	2015-04-05 19:55:55
23338	user54	Livebox-a74c	00:19:70:44:68:c9	-33	2462	46.2278850007396	5.9695872927777875	2015-04-05 19:56:00
23339	user54	Freebox-Mauro	00:24:d4:cf:7d:d4	-89	2412	46.227727065114365	5.969515198227952	2015-04-05 19:56:00
23340	user54	FreeWifi_secure	00:24:d4:cf:7d:d6	-91	2412	46.22783354869786	5.9694924751721885	2015-04-05 19:56:01
23341	user54	FreeWifi	00:24:d4:cf:7d:d5	-89	2412	46.227768669495916	5.969504731461887	2015-04-05 19:56:02
23342	user54	BrownStripes1	70:73:cb:bd:7b:3b	-97	2412	46.22830745093628	5.969709571414804	2015-04-05 19:56:04
23343	user54	BrownStripes1	20:c9:d0:ab:94:18	-97	2412	46.2282128230702	5.969719187112883	2015-04-05 19:56:05
23344	user54	Livebox-a74c	00:19:70:44:68:c9	-41	2462	46.2278850007396	5.9695872927777875	2015-04-05 19:56:12
23345	user54	Freebox-Mauro	00:24:d4:cf:7d:d4	-91	2412	46.227727065114365	5.969515198227952	2015-04-05 19:56:13
23346	user54	FreeWifi_secure	00:24:d4:cf:7d:d6	-94	2412	46.22783354869786	5.9694924751721885	2015-04-05 19:56:14
23347	user54	FreeWifi	00:24:d4:cf:7d:d5	-93	2412	46.227768669495916	5.969504731461887	2015-04-05 19:56:14
